DRUG_NAME,CELL_LINE_NAME,AUC_FA
Pictilisib,MDA-MB-330,0.363887428429946
Navitoclax,MDA-MB-453,0.131059861132898
Axitinib,MDA-MB-453,0.150753688904697
PD173074,MDA-MB-453,0.220552352858528
Navitoclax,MRK-nu-1,7.23328601062253e-002
Axitinib,MRK-nu-1,0.137585597340985
Nutlin-3a (-),MRK-nu-1,0.294343143549245
Navitoclax,OCUB-M,0.334367196249746
MK-2206,OCUB-M,0.650696350053709
Pictilisib,OCUB-M,0.537585280867169
OSI-027,DU-4475,0.214458911156162
OSI-027,EFM-192A,0.274261487011116
MK-1775,HCC1954,0.138929160121742
Olaparib,HCC1954,2.36259640283623e-002
Sapitinib,HCC1954,0.175109888325249
MK-1775,MDA-MB-231,0.352794919035847
Gemcitabine,MDA-MB-231,0.441008518964986
Taselisib,MDA-MB-231,0.116254900211991
Pictilisib,HCC2157,0.691361923002614
Palbociclib,T47D,0.125557657606471
Pictilisib,T47D,0.432928218958315
MK-2206,UACC-893,0.552692413301951
Pictilisib,UACC-893,0.55678386910437
AZD7762,RKO,0.706198280691858
MK-1775,HCC1428,0.185109583447096
OSI-027,HCC1428,0.204854176284628
Taselisib,MDA-MB-175-VII,0.530771178249049
OSI-027,MDA-MB-175-VII,0.350020298992979
Gemcitabine,UACC-893,6.80920650264187e-002
Sapitinib,UACC-893,0.441487984062734
OSI-027,UACC-893,0.399437363550648
Vorinostat,MDA-MB-453,0.550443902810315
AZD7762,MDA-MB-453,0.512311148517543
Vorinostat,MRK-nu-1,0.174111727830258
Vorinostat,MDA-MB-231,0.298981083383555
Nutlin-3a (-),HCC38,-4.56547726712604e-002
Pictilisib,HCC38,0.157964104330824
Palbociclib,MDA-MB-231,0.150593024650547
Navitoclax,MDA-MB-330,0.856692970797238
MK-2206,MDA-MB-330,0.218202453232687
MK-2206,MDA-MB-453,0.58247966300469
Palbociclib,MDA-MB-453,0.199842022492579
Pictilisib,MRK-nu-1,0.184030679254474
MK-1775,DU-4475,0.370720275138906
Gemcitabine,EFM-192A,0.109465050443272
Lapatinib,EFM-192A,0.428649191168248
Taselisib,HCC1954,0.575040274507143
OSI-027,HCC1954,0.185630397452685
Lapatinib,MDA-MB-231,7.62664648462394e-002
OSI-027,MDA-MB-231,0.333172150495363
Tamoxifen,MDA-MB-453,5.88362696677702e-002
AZD7762,T47D,0.130545050144738
Cisplatin,HCC38,-1.26812200446245e-002
Temozolomide,OCUB-M,1.18609200748593e-002
Palbociclib,HCC38,-1.36109862392497e-002
Nutlin-3a (-),MDA-MB-231,3.80514605234312e-003
Pictilisib,MDA-MB-453,0.53576384638599
Gemcitabine,HCC1954,-1.40344624142533e-002
MK-1775,MDA-MB-453,0.245506802751416
Temozolomide,MDA-MB-453,2.37892318350047e-002
Axitinib,HCC2157,-3.28402806534446e-002
AZD7762,HCC2157,0.21075978594677
Nutlin-3a (-),HCC2157,-0.102707747894607
PD173074,HCC2157,7.21260954526444e-003
Palbociclib,HCC2157,-6.18842032479516e-003
Navitoclax,T47D,4.81647856306037e-002
Nutlin-3a (-),T47D,4.21748282954131e-003
PD173074,T47D,9.72470595571354e-002
MK-2206,T47D,0.282668735005882
Palbociclib,UACC-893,0.138657264716322
5-Fluorouracil,UACC-893,8.10241248419775e-003
Gemcitabine,COLO-824,0.216115000092242
Gemcitabine,HCC1428,-1.64970744453511e-002
Temozolomide,HCC1428,-4.0128759927732e-002
Olaparib,HCC1428,6.1185197229635e-002
Sapitinib,HCC1428,6.99169785879011e-002
Lapatinib,HCC1428,2.65438576165921e-002
Taselisib,HCC1428,9.55856945477301e-003
Tamoxifen,OCUB-M,9.81840030211272e-002
Trametinib,OCUB-M,3.72641730237406e-002
Olaparib,OCUB-M,0.115352575602492
Lapatinib,OCUB-M,0.357793267507565
Temozolomide,UACC-893,-1.84372371601074e-002
Nilotinib,MDA-MB-157,-2.0793283332859e-002
Nilotinib,MDA-MB-436,1.66175181613313e-003
Cisplatin,MDA-MB-453,2.07386451698656e-002
Nilotinib,MDA-MB-453,0.111903546848981
Nilotinib,MRK-nu-1,-6.88937147860937e-003
Nilotinib,MDA-MB-231,0.161487571932185
Cisplatin,MDA-MB-468,0.222510494322393
AZD7762,HCC1500,0.132754570284939
Palbociclib,HCC1500,3.3456935752216e-002
PD173074,HCC38,0.109223208658795
MK-2206,HCC38,9.8212252310252e-002
Vorinostat,MDA-MB-330,0.18776482085879
Axitinib,MDA-MB-330,-2.24172454994561e-002
Nutlin-3a (-),MDA-MB-330,-2.62294636213101e-002
PD173074,MDA-MB-330,6.7948001411257e-002
Palbociclib,MDA-MB-330,3.3380818049783e-002
Nutlin-3a (-),MDA-MB-453,-3.5882735207159e-002
Palbociclib,MRK-nu-1,0.265674958291556
PD173074,OCUB-M,7.86661078255579e-002
Palbociclib,OCUB-M,3.95816675321178e-002
Taselisib,DU-4475,3.59943987689609e-002
MK-1775,EFM-192A,-1.87303660332399e-003
Taselisib,EFM-192A,0.417427848592912
Tamoxifen,HCC1954,-2.8791125760858e-003
Trametinib,HCC1954,0.239848989074449
Temozolomide,HCC1954,-3.57822036079352e-002
Lapatinib,HCC1954,0.19477466498937
Tamoxifen,MDA-MB-231,-1.64649790545355e-002
Trametinib,MDA-MB-231,0.515087344397222
Temozolomide,MDA-MB-231,-2.24915606316912e-002
Olaparib,MDA-MB-231,8.53372421402482e-002
Gemcitabine,MDA-MB-453,0.414476157365641
Trametinib,MDA-MB-453,0.139539853435048
Gemcitabine,OCUB-M,0.37510726490044
Taselisib,OCUB-M,0.939129287396763
Crizotinib,UACC-893,-3.19673089725275e-002
Trametinib,UACC-893,0.419317586618079
Taselisib,UACC-893,0.802181350842191
MK-2206,HCC1500,-4.14983666714207e-003
Cisplatin,MDA-MB-330,-4.17998817925807e-002
AZD7762,MDA-MB-330,0.134380140028277
PD173074,MRK-nu-1,-3.14188707917122e-002
MK-2206,MRK-nu-1,-0.12870288940535
Axitinib,OCUB-M,0.153143916757795
Nutlin-3a (-),OCUB-M,1.93090277380676e-003
Sapitinib,MDA-MB-231,7.9366049420257e-002
MK-1775,MRK-nu-1,9.04535416256377e-002
Gemcitabine,MRK-nu-1,0.612977161278267
Taselisib,CAL-148,0.668224889022129
Cisplatin,WIL2-NS,0.330597656480563
AZD7762,WIL2-NS,0.881973527376838
Vorinostat,EFM-19,0.400157573234049
Vorinostat,HCC70,0.259094735326522
Vorinostat,ZR-75-30,0.117397712105597
Axitinib,ZR-75-30,4.26104927068673e-002
Gemcitabine,EFM-19,1.91500072196041e-002
MK-1775,HCC1395,0.374896294706397
Olaparib,HCC1395,0.111205164020727
MK-1775,HCC70,0.10555839201751
Taselisib,HCC70,0.293999235606812
OSI-027,HCC70,0.281208106113408
MK-1775,MDA-MB-468,0.184172993887502
Olaparib,MDA-MB-468,8.67895764416145e-002
Taselisib,MDA-MB-468,0.125103200743465
OSI-027,MDA-MB-468,0.294045277512617
Crizotinib,CAL-148,0.260984145145395
MK-1775,CAL-148,0.342627986900655
MK-1775,EFM-19,0.208531846280104
Vorinostat,HCC1395,0.128138330888571
Nilotinib,HCC1395,8.04399238256154e-002
AZD7762,SW1116,0.228670726681604
AZD7762,SW1417,0.339563569107555
Pictilisib,MDA-MB-415,0.504634407819967
MK-1775,BT-20,0.162022063492312
Olaparib,BT-20,1.65669548118895e-002
Taselisib,BT-20,0.602669464280382
OSI-027,BT-20,0.1778526812441
MK-1775,MDA-MB-330,0.186218464556322
Sapitinib,MDA-MB-330,0.339061583948488
OSI-027,MDA-MB-330,0.439998178818475
Nilotinib,EFM-19,7.61154782311689e-002
AZD7762,SW837,0.434124302846852
Axitinib,HCC1395,0.264202172913041
OSI-027,MDA-MB-453,0.353703506307068
Sapitinib,MRK-nu-1,4.04486902731348e-002
OSI-027,MRK-nu-1,0.693154934617604
Cytarabine,WIL2-NS,0.808137738470494
AZD7762,EFM-19,0.278059205475682
MK-2206,EFM-19,0.437335600297231
Pictilisib,EFM-19,0.482886292687475
MK-2206,HCC202,0.380665750656774
Pictilisib,HCC202,0.385236847526513
AZD7762,HCC70,0.734139957512625
MK-2206,HCC70,0.47818526299448
Palbociclib,HCC70,6.10284123052265e-002
Pictilisib,HCC70,0.426132537668359
AZD7762,LS-180,0.413546895194832
Sapitinib,EFM-19,8.24937610563721e-002
Taselisib,EFM-19,0.467030754485896
OSI-027,EFM-19,0.262522137209457
Crizotinib,HCC1395,0.12828220637401
OSI-027,HCC1395,0.193010279639281
Sapitinib,HCC70,0.107827852245026
AZD7762,LS-123,0.446679471977821
AZD7762,RCM-1,0.535803989795609
Nilotinib,SW1116,-4.5826750889972e-002
Navitoclax,MDA-MB-415,0.516820306236647
Vorinostat,MDA-MB-415,0.207140792694014
Axitinib,MDA-MB-415,5.2025535807781e-002
AZD7762,MDA-MB-415,0.18885433786605
MK-2206,MDA-MB-415,0.536973695475056
Trametinib,BT-20,0.319176571019852
Taselisib,MDA-MB-330,0.53105620211119
Pictilisib,HCC1395,0.4358168406552
Vorinostat,WIL2-NS,0.31966772337307
Cisplatin,HCC202,-2.09382297880983e-002
PD173074,HCC202,2.08699326658859e-002
Navitoclax,ZR-75-30,1.12846775068097e-002
Pictilisib,ZR-75-30,0.157045001777653
Olaparib,EFM-19,1.91653647482189e-002
Taselisib,HCC1395,0.225605809821666
Trametinib,MDA-MB-468,0.314969048964691
Temozolomide,MDA-MB-468,3.2544600709127e-002
Cisplatin,SW1116,-1.89297127996421e-002
Olaparib,MDA-MB-453,4.10642527197708e-002
Sapitinib,MDA-MB-453,0.134811371805036
Lapatinib,MDA-MB-453,0.375570957426057
Taselisib,MDA-MB-453,0.589056332657142
Trametinib,MRK-nu-1,-4.74069582687059e-002
Temozolomide,MRK-nu-1,-1.91481750385164e-003
Lapatinib,MRK-nu-1,1.92337710774815e-002
Taselisib,MRK-nu-1,0.124268519359691
OSI-027,CAL-148,0.31979002396857
Gefitinib,WIL2-NS,-3.93115332072333e-002
Nilotinib,WIL2-NS,0.160281511678298
Cisplatin,EFM-19,-5.86834318035624e-002
Navitoclax,EFM-19,0.264015136161252
Axitinib,EFM-19,6.37924184203782e-002
Nutlin-3a (-),EFM-19,2.32105719503445e-002
PD173074,EFM-19,0.132612052416775
Nutlin-3a (-),HCC202,-2.41093884866934e-002
Palbociclib,HCC202,-5.717775937944e-002
5-Fluorouracil,HCC202,-2.49302613523308e-002
Cisplatin,HCC70,2.9215061417244e-002
Navitoclax,HCC70,9.44118791940303e-002
Axitinib,HCC70,0.199203061273977
Nutlin-3a (-),HCC70,-2.04647787945028e-002
PD173074,HCC70,0.10100283966992
Cisplatin,ZR-75-30,-6.909130681271e-002
AZD7762,ZR-75-30,-1.24414892424436e-002
PD173074,ZR-75-30,3.33849927448506e-002
MK-2206,ZR-75-30,0.214106695154594
Palbociclib,ZR-75-30,9.27080730318061e-002
Tamoxifen,EFM-19,3.88860168361193e-002
Lapatinib,EFM-19,7.89221119794394e-002
Tamoxifen,HCC1395,-1.19505168313153e-002
Trametinib,HCC1395,0.184710811791112
Temozolomide,HCC1395,2.64269138593188e-002
Linsitinib,HCC1395,6.76722694025999e-002
Sapitinib,HCC1395,5.14233091912725e-002
Lapatinib,HCC1395,-1.22285854533488e-002
Gemcitabine,HCC70,9.77218616313324e-002
Tamoxifen,HCC70,-1.31672506741781e-002
Trametinib,HCC70,0.180970113005554
Olaparib,HCC70,6.10695959670015e-002
Lapatinib,HCC70,8.12234090482295e-002
Gemcitabine,MDA-MB-468,0.641067910329852
Tamoxifen,MDA-MB-468,2.46136671819712e-002
Sapitinib,MDA-MB-468,0.360317610291333
Lapatinib,MDA-MB-468,0.286543819925929
Cisplatin,HCC1395,0.116692010508586
AZD7762,HCC1395,0.812555951361838
Gefitinib,SW1116,5.64867974209449e-002
Vorinostat,SW1116,0.160984674088932
Nutlin-3a (-),MDA-MB-415,2.67736407840908e-002
PD173074,MDA-MB-415,5.75684032960035e-002
Palbociclib,MDA-MB-415,-6.64102541492096e-003
Gemcitabine,BT-20,0.163111045198887
Tamoxifen,BT-20,4.16594201618602e-002
Temozolomide,BT-20,2.84939461094717e-002
Sapitinib,BT-20,0.174801054765168
Lapatinib,BT-20,0.179633442300522
Gemcitabine,MDA-MB-330,2.50845959116768e-002
Tamoxifen,MDA-MB-330,6.83541362147096e-002
Trametinib,MDA-MB-330,1.68487087618489e-002
Temozolomide,MDA-MB-330,-3.20452348729813e-002
Olaparib,MDA-MB-330,6.69745009844897e-002
Lapatinib,MDA-MB-330,0.403704054696068
Navitoclax,HCC1395,3.08887009251216e-002
Nutlin-3a (-),HCC1395,5.05339399552437e-002
PD173074,HCC1395,0.308264717874746
MK-2206,HCC1395,0.372108624281771
Palbociclib,HCC1395,0.106625541360831
5-Fluorouracil,HCC1395,3.65255598609312e-002
Cisplatin,HCC2218,-3.11541871855268e-003
Tamoxifen,MRK-nu-1,-4.07475889732501e-002
Olaparib,MRK-nu-1,1.60757588326515e-002
Palbociclib,EFM-19,0.139850214484469
Nutlin-3a (-),ZR-75-30,4.21750434520693e-002
Trametinib,EFM-19,9.442003881091e-002
Temozolomide,EFM-19,3.3352944441877e-002
Gemcitabine,HCC1395,5.11569056800999e-002
Temozolomide,HCC70,-4.0703296975547e-002
Cytarabine,SW1116,2.7076741130743e-002
Cisplatin,MDA-MB-415,-3.09977242679393e-002
Navitoclax,HCC2218,2.72978655419659e-002
MK-2206,MDA-MB-468,0.114386214635311
MK-1775,HCC38,0.361649058857549
OSI-027,HCC38,7.8045251236036e-002
MK-1775,OCUB-M,0.207988421554396
Crizotinib,BT-483,4.09881684874773e-002
Tamoxifen,BT-483,7.84729533410407e-002
OSI-027,BT-483,0.248804737059516
MK-1775,CAMA-1,0.17319555192353
Gemcitabine,CAMA-1,0.269201280656672
MK-1775,HCC1500,0.211344752444286
Lapatinib,HCC1500,-1.64904279714673e-003
Taselisib,HCC1500,5.28023462196151e-002
OSI-027,HCC1500,0.125211946560528
Crizotinib,HCC1599,0.163555518783601
MK-1775,HCC1599,0.489720649863084
Tamoxifen,HCC1599,7.21880699620458e-002
Temozolomide,HCC1599,-8.17114194476387e-003
Linsitinib,HCC1599,0.297138015368016
Lapatinib,HCC1599,0.225920402792505
Taselisib,HCC1599,0.45842003702197
MK-1775,UACC-812,0.102056667444484
Gemcitabine,UACC-812,0.121753214750708
Olaparib,UACC-812,3.04648777739065e-002
Vorinostat,COR-L88,0.394928921996723
Nilotinib,CAMA-1,0.117159207609899
Taselisib,ZR-75-30,0.309491559988108
Lapatinib,ZR-75-30,0.525488979449249
Nilotinib,MDA-MB-415,8.42237880952724e-002
AZD7762,SW1463,0.382506543707566
Nilotinib,ZR-75-30,0.166119134895709
Vorinostat,HCC202,0.285891091523738
Axitinib,HCC202,0.107384657736618
Navitoclax,UACC-812,0.172462428306931
Nutlin-3a (-),UACC-812,0.209875641199232
MK-1775,HCC1569,0.236315327985658
Taselisib,HCC1569,0.403659019569732
MK-1775,HCC2218,0.133115871903292
Sapitinib,HCC2218,0.364475431863995
Lapatinib,HCC2218,0.582209369920415
Tamoxifen,MCF7,0.152916941610605
OSI-027,MCF7,0.381866573913575
Axitinib,HCC2218,0.16644350360882
AZD7762,HCC2218,0.10519189764049
PD173074,HCC2218,6.37609873661157e-002
Axitinib,MDA-MB-468,0.359918396740357
Pictilisib,MDA-MB-468,0.233139466057188
Gemcitabine,HCC38,0.799392657518682
Taselisib,HCC38,0.146440845186059
Olaparib,BT-483,3.04067481695772e-002
Sapitinib,BT-483,0.10061027610428
Trametinib,CAMA-1,6.93277626217757e-002
OSI-027,CAMA-1,0.344673059486946
Sapitinib,HCC1599,0.175340689220165
MK-1775,MDA-MB-415,3.51837754432088e-002
Trametinib,MDA-MB-415,0.160296230206748
Taselisib,MDA-MB-415,0.210443618913002
OSI-027,MDA-MB-415,0.309135891562239
Sapitinib,UACC-812,0.374105766798608
Taselisib,UACC-812,0.399621371773085
OSI-027,UACC-812,0.135541399512755
Cytarabine,COR-L88,0.222955167277056
AZD7762,COR-L88,0.440065232535138
OSI-027,ZR-75-30,0.176683881097926
MK-1775,ZR-75-30,3.08530587078666e-002
AZD7762,SK-CO-1,0.672476934650568
AZD7762,SW48,0.588600908396138
AZD7762,HCC202,0.342901321313066
Cisplatin,UACC-812,0.126952663231603
Vorinostat,UACC-812,0.242849337153929
Axitinib,UACC-812,8.95509639140361e-002
MK-2206,UACC-812,0.415469178811535
Pictilisib,UACC-812,0.564048788498613
5-Fluorouracil,UACC-812,0.240619131848458
Gemcitabine,HCC1569,0.142161279719016
Temozolomide,HCC1569,3.10098267998769e-002
Crizotinib,HCC2218,-2.60396096125896e-002
OSI-027,HCC2218,0.232963773194924
Gemcitabine,MCF7,0.474675816237363
Olaparib,MCF7,2.10619465111297e-002
Taselisib,MCF7,0.478931511343864
AZD7762,CCK-81,0.754775768609228
Palbociclib,MDA-MB-468,2.5068914496717e-002
Temozolomide,HCC38,-2.13056328439246e-002
Olaparib,HCC38,-1.45782220264682e-002
MK-1775,BT-483,8.30340263409053e-002
Gemcitabine,HCC1500,0.129812745384062
Cisplatin,COR-L88,-7.98296337125115e-002
AZD7762,UACC-812,0.106874892218995
Sapitinib,HCC1569,0.126154106564586
Sapitinib,MCF7,2.47810270100661e-002
Vorinostat,HCC2218,0.155112841748438
Nutlin-3a (-),HCC2218,1.25269761619251e-002
Palbociclib,HCC2218,0.201791826818015
Pictilisib,HCC2218,0.175240296677615
5-Fluorouracil,HCC2218,6.83839807616216e-002
Navitoclax,MDA-MB-468,0.207050097108145
Nutlin-3a (-),MDA-MB-468,7.75927403479681e-002
PD173074,MDA-MB-468,1.24759311521707e-002
Tamoxifen,HCC38,2.73894519349615e-002
Trametinib,HCC38,-3.48615860748756e-002
Sapitinib,HCC38,8.36062002862415e-002
Lapatinib,HCC38,2.75537772146472e-002
Gemcitabine,BT-483,3.28670878791744e-002
Trametinib,BT-483,-2.10611144577249e-002
Linsitinib,BT-483,4.00639291486635e-002
Lapatinib,BT-483,8.83059017830428e-002
Tamoxifen,CAMA-1,5.01740286354774e-002
Temozolomide,CAMA-1,-3.13330345545047e-003
Lapatinib,CAMA-1,7.26995311010859e-002
Taselisib,CAMA-1,0.184442853549924
Tamoxifen,HCC1500,0.127400586144531
Olaparib,HCC1500,-7.94074428973898e-004
Trametinib,HCC1599,4.55789133207831e-002
Olaparib,HCC1599,7.67856820558903e-002
OSI-027,HCC1599,0.252695627053027
Tamoxifen,MDA-MB-415,2.91346453161487e-003
Temozolomide,MDA-MB-415,-1.30449918982346e-002
Crizotinib,UACC-812,-4.78069079976136e-002
Tamoxifen,UACC-812,3.85537872644679e-002
Trametinib,UACC-812,9.94028183385674e-002
Linsitinib,UACC-812,-3.26484349548042e-002
Lapatinib,UACC-812,0.429065557257361
Gefitinib,COR-L88,-5.23238365590112e-002
Nilotinib,COR-L88,-6.9474140810795e-002
Nilotinib,HCC70,6.91739304513111e-002
Sapitinib,ZR-75-30,0.400176322079141
Temozolomide,ZR-75-30,3.43527235898366e-002
Tamoxifen,ZR-75-30,8.07069255195416e-002
Trametinib,ZR-75-30,-2.6484395489601e-002
Lapatinib,MDA-MB-415,5.62778433571134e-002
Navitoclax,HCC202,6.9745235264257e-002
Palbociclib,UACC-812,0.150090407883231
Tamoxifen,HCC1569,6.1123357897079e-002
Trametinib,HCC1569,0.221615948988007
Olaparib,HCC1569,-6.7222027928476e-002
Lapatinib,HCC1569,0.144497009288418
OSI-027,HCC1569,0.19399464987908
Gemcitabine,HCC2218,7.89431861461719e-002
Tamoxifen,HCC2218,2.69582691834245e-002
Trametinib,HCC2218,0.103559084224332
Linsitinib,HCC2218,5.55393277611007e-002
Taselisib,HCC2218,0.257998386142121
Trametinib,MCF7,2.69779782960356e-002
Temozolomide,MCF7,-4.20781009943165e-002
Lapatinib,MCF7,9.10755693043126e-002
MK-2206,HCC2218,0.189446460924417
Temozolomide,BT-483,-2.91161085799546e-002
Taselisib,BT-483,0.250681504619911
Olaparib,CAMA-1,6.96183421451467e-002
Sapitinib,CAMA-1,1.86980598913569e-002
Trametinib,HCC1500,0.161886489767603
Temozolomide,HCC1500,7.21781644808349e-003
Gemcitabine,HCC1599,0.724358840163034
Gemcitabine,MDA-MB-415,8.9184227732828e-002
Olaparib,MDA-MB-415,3.50591410208892e-002
Sapitinib,MDA-MB-415,6.30718951126347e-002
Temozolomide,UACC-812,2.64635228947152e-002
Olaparib,ZR-75-30,6.515976384767e-002
Gemcitabine,ZR-75-30,0.115303863803783
PD173074,UACC-812,1.7150311614317e-002
Nutlin-3a (-),MCF7,0.199283790397878
Palbociclib,MCF7,8.47329008010228e-002
MK-2206,CW-2,0.163879488213052
Nutlin-3a (-),CW-2,9.67900671096862e-002
Afatinib,SK-CO-1,0.478695148002707
Navitoclax,SK-CO-1,0.654457032060645
Nutlin-3a (-),SK-CO-1,0.266493934287214
Afatinib,LS-411N,0.41967048787416
BMS-754807,LS-411N,0.315681608639212
Navitoclax,SW948,0.653683137503617
Afatinib,HCT-116,0.496393096662232
BMS-754807,HCT-116,0.332262338344401
MK-2206,HCT-116,8.1866406071834e-002
Nutlin-3a (-),HCT-116,0.16903236361221
Nutlin-3a (-),LS-180,0.29114650970117
Afatinib,SW1417,0.350155964253937
BMS-754807,SW1417,0.292150914977764
Afatinib,LS-123,0.450436671877987
Navitoclax,LS-123,0.417468475772562
AZD7762,SHP-77,0.534299250861666
Vorinostat,KYSE-70,0.220075186200681
MK-1775,SNU-407,0.432447519749632
SCH772984,SNU-407,0.415977122757388
Afatinib,SNU-407,0.417225492646079
AZD4547,COLO-205,0.126686292896186
Afatinib,COLO-205,0.468613211219242
MK-1775,MDST8,0.362324910035785
Taselisib,MDST8,0.221760983658336
Taselisib,DiFi,0.555853436604382
Afatinib,DiFi,0.777997770301382
MK-1775,CW-2,0.420690101598908
MK-1775,HCT-116,0.355639371975709
Sapitinib,HCT-116,1.17373155982633e-002
AZD4547,HCT-116,3.83757561234873e-002
MK-1775,LS-180,0.38632322516221
Sapitinib,CL-11,-7.23919976981546e-002
SCH772984,CL-11,0.460487819627248
Afatinib,CL-11,0.262088604849187
Vorinostat,BT-549,9.49689039490419e-002
Nilotinib,BT-549,0.169532699054127
SB505124,CL-40,0.132130786435225
Olaparib,CL-40,-1.72300525098899e-002
MK-1775,CL-40,0.430876238072655
Taselisib,CL-40,0.161672110715654
AZD4547,CL-40,-1.01821597234341e-002
AZD7762,MCF7,0.228176593585726
MK-2206,MCF7,0.266956527691807
Palbociclib,SK-CO-1,0.215778964154879
Trametinib,LS-411N,0.702157621214497
Palbociclib,LS-411N,4.96249220177519e-002
AZD7762,SW948,0.509856741003402
BMS-754807,SW948,0.676584921555889
Palbociclib,SW948,8.66662154620267e-002
AZD7762,HT55,0.36686920855722
Palbociclib,HCT-116,9.47402230357956e-002
Navitoclax,SNU-81,0.451524938251637
BMS-754807,SNU-81,0.104006472909048
MK-2206,SNU-81,0.139087444304355
Palbociclib,LS-180,0.265514020076879
Navitoclax,SW1417,0.710399096678082
MK-2206,SW1417,9.28276283143767e-002
Palbociclib,SW1417,9.77943751615162e-002
Trametinib,LS-123,0.603868302171911
BMS-754807,LS-123,0.145345413587028
Nilotinib,CAL-148,4.43792180238998e-002
Cisplatin,SHP-77,0.11788196542621
Vorinostat,SHP-77,0.248399713253332
AZD7762,T84,0.499746379639564
Nilotinib,KYSE-70,-4.68201692226951e-002
AZD7762,KYSE-70,0.325010101537486
Taselisib,SNU-407,0.467071307522111
Trametinib,SNU-407,0.632138507039661
MK-1775,COLO-205,0.403060593625537
Taselisib,COLO-205,0.407657373356148
AZD4547,MDST8,4.85449141174151e-002
MK-1775,DiFi,0.451587269884494
Sapitinib,DiFi,0.646190686010541
SCH772984,DiFi,0.427443547246849
Sapitinib,CW-2,0.45152657237485
Taselisib,CW-2,0.327072645772939
SCH772984,CW-2,0.174989202776123
SCH772984,HCT-116,0.654467038037743
SCH772984,LS-180,0.405674251356891
MK-1775,CL-11,0.409619653969808
AZD7762,BT-549,0.642084752030787
AZD7762,Mewo,0.374406931836011
SB216763,CL-40,-0.11649214018285
LGK974,CL-40,4.33534059403072e-002
Navitoclax,MCF7,0.256212907775642
Trametinib,SK-CO-1,0.857797275522212
Nutlin-3a (-),LS-411N,-2.72349952762127e-002
Trametinib,SW948,0.796166187206906
MK-2206,SW948,0.370507994867067
AZD7762,SNU-81,8.20557539594148e-002
Nutlin-3a (-),SW1417,-6.46695747929395e-002
Nutlin-3a (-),LS-123,3.1242178162675e-002
