Therapy	Sample	Response	Cancer types	Datasets	Alias
IPR-456	PIM014	0.0093914	BRCA	Powell et al.	IPR-456
IPR-456	PIM137	0.0567	BRCA	Powell et al.	IPR-456
IPR-456	PIM254	-0.009387399999999999	BRCA	Powell et al.	IPR-456
IPR-456	PIM040	0.027250999999999997	BRCA	Powell et al.	IPR-456
IPR-456	PIM053	-0.040448000000000005	BRCA	Powell et al.	IPR-456
IPR-456	PIM091	-0.043647000000000005	BRCA	Powell et al.	IPR-456
IPR-456	PIM262	-0.07418999999999999	BRCA	Powell et al.	IPR-456
IPR-456	PIM068	-0.076468	BRCA	Powell et al.	IPR-456
IPR-456	PIM163	0.023846	BRCA	Powell et al.	IPR-456
IPR-456	PIM010	0.014719	BRCA	Powell et al.	IPR-456
IPR-456	PIM025	-0.01494	BRCA	Powell et al.	IPR-456
IPR-456	PIM164	0.010724	BRCA	Powell et al.	IPR-456
DBEQ	PIM242	0.19516	BRCA	Powell et al.	DBEQ
DBEQ	PIM014	0.35117	BRCA	Powell et al.	DBEQ
DBEQ	PIM137	0.20861	BRCA	Powell et al.	DBEQ
DBEQ	PIM254	0.17677	BRCA	Powell et al.	DBEQ
DBEQ	PIM040	0.17915	BRCA	Powell et al.	DBEQ
DBEQ	PIM053	0.14456	BRCA	Powell et al.	DBEQ
DBEQ	PIM091	-0.035427999999999994	BRCA	Powell et al.	DBEQ
DBEQ	PIM262	0.16025	BRCA	Powell et al.	DBEQ
DBEQ	PIM068	-0.048815	BRCA	Powell et al.	DBEQ
DBEQ	PIM163	0.22885	BRCA	Powell et al.	DBEQ
DBEQ	PIM010	0.061176999999999995	BRCA	Powell et al.	DBEQ
DBEQ	PIM025	0.10126	BRCA	Powell et al.	DBEQ
DBEQ	PIM164	0.20701	BRCA	Powell et al.	DBEQ
SR 8278	PIM242	-0.071435	BRCA	Powell et al.	SR-8278
SR 8278	PIM014	0.13853	BRCA	Powell et al.	SR-8278
SR 8278	PIM137	0.091459	BRCA	Powell et al.	SR-8278
SR 8278	PIM254	0.011436	BRCA	Powell et al.	SR-8278
SR 8278	PIM040	0.07687000000000001	BRCA	Powell et al.	SR-8278
SR 8278	PIM053	0.00035147	BRCA	Powell et al.	SR-8278
SR 8278	PIM091	0.0057908000000000005	BRCA	Powell et al.	SR-8278
SR 8278	PIM262	-0.022972	BRCA	Powell et al.	SR-8278
SR 8278	PIM068	0.0083485	BRCA	Powell et al.	SR-8278
SR 8278	PIM163	0.06665900000000001	BRCA	Powell et al.	SR-8278
SR 8278	PIM010	0.052490999999999996	BRCA	Powell et al.	SR-8278
SR 8278	PIM025	-0.0065393000000000005	BRCA	Powell et al.	SR-8278
SR 8278	PIM164	0.064158	BRCA	Powell et al.	SR-8278
I-BET 151 DIHYDROCHLORIDE	PIM242	0.098819	BRCA	Powell et al.	I-BET151
I-BET 151 DIHYDROCHLORIDE	PIM014	-0.023135	BRCA	Powell et al.	I-BET151
I-BET 151 DIHYDROCHLORIDE	PIM137	0.15353	BRCA	Powell et al.	I-BET151
I-BET 151 DIHYDROCHLORIDE	PIM254	-0.0068576999999999996	BRCA	Powell et al.	I-BET151
I-BET 151 DIHYDROCHLORIDE	PIM040	0.027677999999999998	BRCA	Powell et al.	I-BET151
I-BET 151 DIHYDROCHLORIDE	PIM053	0.11365	BRCA	Powell et al.	I-BET151
I-BET 151 DIHYDROCHLORIDE	PIM091	0.1364	BRCA	Powell et al.	I-BET151
I-BET 151 DIHYDROCHLORIDE	PIM262	-0.8876799999999999	BRCA	Powell et al.	I-BET151
I-BET 151 DIHYDROCHLORIDE	PIM068	0.27241	BRCA	Powell et al.	I-BET151
I-BET 151 DIHYDROCHLORIDE	PIM163	0.30569	BRCA	Powell et al.	I-BET151
I-BET 151 DIHYDROCHLORIDE	PIM010	-0.061971000000000005	BRCA	Powell et al.	I-BET151
I-BET 151 DIHYDROCHLORIDE	PIM025	0.050408999999999995	BRCA	Powell et al.	I-BET151
I-BET 151 DIHYDROCHLORIDE	PIM164	0.1382	BRCA	Powell et al.	I-BET151
BMS 345541	PIM242	0.077224	BRCA	Powell et al.	BMS-345541
BMS 345541	PIM014	0.18853	BRCA	Powell et al.	BMS-345541
BMS 345541	PIM137	0.12742	BRCA	Powell et al.	BMS-345541
BMS 345541	PIM254	-0.027899	BRCA	Powell et al.	BMS-345541
BMS 345541	PIM040	0.081428	BRCA	Powell et al.	BMS-345541
BMS 345541	PIM053	0.092612	BRCA	Powell et al.	BMS-345541
BMS 345541	PIM091	0.043962	BRCA	Powell et al.	BMS-345541
BMS 345541	PIM262	0.31749	BRCA	Powell et al.	BMS-345541
BMS 345541	PIM068	0.14074	BRCA	Powell et al.	BMS-345541
BMS 345541	PIM163	0.24	BRCA	Powell et al.	BMS-345541
BMS 345541	PIM010	0.16602	BRCA	Powell et al.	BMS-345541
BMS 345541	PIM025	0.16605	BRCA	Powell et al.	BMS-345541
BMS 345541	PIM164	0.11765	BRCA	Powell et al.	BMS-345541
VU0155056	PIM242	-0.068753	BRCA	Powell et al.	VU0155056
VU0155056	PIM014	0.05739400000000001	BRCA	Powell et al.	VU0155056
VU0155056	PIM137	0.046915	BRCA	Powell et al.	VU0155056
VU0155056	PIM254	-0.036576	BRCA	Powell et al.	VU0155056
VU0155056	PIM040	0.13021	BRCA	Powell et al.	VU0155056
VU0155056	PIM053	-0.076641	BRCA	Powell et al.	VU0155056
VU0155056	PIM091	-0.056853999999999995	BRCA	Powell et al.	VU0155056
VU0155056	PIM262	0.25058	BRCA	Powell et al.	VU0155056
VU0155056	PIM068	-0.027029	BRCA	Powell et al.	VU0155056
VU0155056	PIM163	-0.013880000000000002	BRCA	Powell et al.	VU0155056
VU0155056	PIM010	0.02455	BRCA	Powell et al.	VU0155056
VU0155056	PIM025	0.07395	BRCA	Powell et al.	VU0155056
VU0155056	PIM164	0.039079	BRCA	Powell et al.	VU0155056
ELOCALCITOL	PIM242	0.21666	BRCA	Powell et al.	ELOCALCITOL
ELOCALCITOL	PIM014	-0.010153	BRCA	Powell et al.	ELOCALCITOL
ELOCALCITOL	PIM137	-0.091177	BRCA	Powell et al.	ELOCALCITOL
ELOCALCITOL	PIM254	-0.048373	BRCA	Powell et al.	ELOCALCITOL
ELOCALCITOL	PIM040	0.17353	BRCA	Powell et al.	ELOCALCITOL
ELOCALCITOL	PIM053	-0.01149	BRCA	Powell et al.	ELOCALCITOL
ELOCALCITOL	PIM091	-0.019582	BRCA	Powell et al.	ELOCALCITOL
ELOCALCITOL	PIM262	0.10755	BRCA	Powell et al.	ELOCALCITOL
ELOCALCITOL	PIM068	0.015981	BRCA	Powell et al.	ELOCALCITOL
ELOCALCITOL	PIM163	-0.031332	BRCA	Powell et al.	ELOCALCITOL
ELOCALCITOL	PIM010	-0.14547000000000002	BRCA	Powell et al.	ELOCALCITOL
ELOCALCITOL	PIM025	0.047628	BRCA	Powell et al.	ELOCALCITOL
ELOCALCITOL	PIM164	-0.003387	BRCA	Powell et al.	ELOCALCITOL
VORAPAXAR	PIM242	-0.037052	BRCA	Powell et al.	VORAPAXAR
VORAPAXAR	PIM014	0.025876	BRCA	Powell et al.	VORAPAXAR
VORAPAXAR	PIM137	0.032213	BRCA	Powell et al.	VORAPAXAR
VORAPAXAR	PIM254	-0.08217	BRCA	Powell et al.	VORAPAXAR
VORAPAXAR	PIM040	0.033188	BRCA	Powell et al.	VORAPAXAR
VORAPAXAR	PIM053	-0.092102	BRCA	Powell et al.	VORAPAXAR
VORAPAXAR	PIM091	-0.032955	BRCA	Powell et al.	VORAPAXAR
VORAPAXAR	PIM262	0.028567000000000002	BRCA	Powell et al.	VORAPAXAR
VORAPAXAR	PIM068	-0.068156	BRCA	Powell et al.	VORAPAXAR
VORAPAXAR	PIM163	-0.03466	BRCA	Powell et al.	VORAPAXAR
VORAPAXAR	PIM010	0.030173000000000002	BRCA	Powell et al.	VORAPAXAR
VORAPAXAR	PIM025	0.049372000000000006	BRCA	Powell et al.	VORAPAXAR
VORAPAXAR	PIM164	-0.007104899999999999	BRCA	Powell et al.	VORAPAXAR
RAD51 INHIBITOR B02	PIM242	-0.040699	BRCA	Powell et al.	RAD51 INHIBITOR B02
RAD51 INHIBITOR B02	PIM014	0.032914	BRCA	Powell et al.	RAD51 INHIBITOR B02
RAD51 INHIBITOR B02	PIM137	0.033062	BRCA	Powell et al.	RAD51 INHIBITOR B02
RAD51 INHIBITOR B02	PIM254	-0.062230999999999995	BRCA	Powell et al.	RAD51 INHIBITOR B02
RAD51 INHIBITOR B02	PIM040	0.030874000000000002	BRCA	Powell et al.	RAD51 INHIBITOR B02
RAD51 INHIBITOR B02	PIM053	-0.070908	BRCA	Powell et al.	RAD51 INHIBITOR B02
RAD51 INHIBITOR B02	PIM091	-0.047102	BRCA	Powell et al.	RAD51 INHIBITOR B02
RAD51 INHIBITOR B02	PIM262	0.17125	BRCA	Powell et al.	RAD51 INHIBITOR B02
RAD51 INHIBITOR B02	PIM068	-0.021868000000000002	BRCA	Powell et al.	RAD51 INHIBITOR B02
RAD51 INHIBITOR B02	PIM163	0.036048000000000004	BRCA	Powell et al.	RAD51 INHIBITOR B02
RAD51 INHIBITOR B02	PIM010	0.008266500000000001	BRCA	Powell et al.	RAD51 INHIBITOR B02
RAD51 INHIBITOR B02	PIM025	0.067303	BRCA	Powell et al.	RAD51 INHIBITOR B02
RAD51 INHIBITOR B02	PIM164	-0.015365	BRCA	Powell et al.	RAD51 INHIBITOR B02
PALMOSTATIN B	PIM242	-0.05993	BRCA	Powell et al.	PALMOSTATIN B
PALMOSTATIN B	PIM014	0.020101	BRCA	Powell et al.	PALMOSTATIN B
PALMOSTATIN B	PIM137	0.042848000000000004	BRCA	Powell et al.	PALMOSTATIN B
PALMOSTATIN B	PIM254	0.029771	BRCA	Powell et al.	PALMOSTATIN B
PALMOSTATIN B	PIM040	0.050776999999999996	BRCA	Powell et al.	PALMOSTATIN B
PALMOSTATIN B	PIM053	-0.048204000000000004	BRCA	Powell et al.	PALMOSTATIN B
PALMOSTATIN B	PIM091	-0.041161	BRCA	Powell et al.	PALMOSTATIN B
PALMOSTATIN B	PIM262	-0.0054898	BRCA	Powell et al.	PALMOSTATIN B
PALMOSTATIN B	PIM068	-0.13527	BRCA	Powell et al.	PALMOSTATIN B
PALMOSTATIN B	PIM163	0.02534	BRCA	Powell et al.	PALMOSTATIN B
PALMOSTATIN B	PIM010	9.872e-06	BRCA	Powell et al.	PALMOSTATIN B
PALMOSTATIN B	PIM025	-0.007472199999999999	BRCA	Powell et al.	PALMOSTATIN B
PALMOSTATIN B	PIM164	-0.016465999999999998	BRCA	Powell et al.	PALMOSTATIN B
KH-CB19	PIM242	-0.056237	BRCA	Powell et al.	KH-CB19
KH-CB19	PIM014	0.037714	BRCA	Powell et al.	KH-CB19
KH-CB19	PIM137	0.059559	BRCA	Powell et al.	KH-CB19
KH-CB19	PIM254	0.0069968	BRCA	Powell et al.	KH-CB19
KH-CB19	PIM040	0.028130000000000002	BRCA	Powell et al.	KH-CB19
KH-CB19	PIM053	-0.02624	BRCA	Powell et al.	KH-CB19
KH-CB19	PIM091	-0.032322000000000004	BRCA	Powell et al.	KH-CB19
KH-CB19	PIM262	-0.01009	BRCA	Powell et al.	KH-CB19
KH-CB19	PIM068	-0.11152000000000001	BRCA	Powell et al.	KH-CB19
KH-CB19	PIM163	0.029249	BRCA	Powell et al.	KH-CB19
KH-CB19	PIM010	0.0017515	BRCA	Powell et al.	KH-CB19
KH-CB19	PIM025	0.0041232	BRCA	Powell et al.	KH-CB19
KH-CB19	PIM164	-0.005725399999999999	BRCA	Powell et al.	KH-CB19
FSC231	PIM242	-0.036446	BRCA	Powell et al.	FSC231
FSC231	PIM014	-0.0011685	BRCA	Powell et al.	FSC231
FSC231	PIM137	0.063439	BRCA	Powell et al.	FSC231
FSC231	PIM254	-0.0060855	BRCA	Powell et al.	FSC231
FSC231	PIM040	0.052377999999999994	BRCA	Powell et al.	FSC231
FSC231	PIM053	-0.071305	BRCA	Powell et al.	FSC231
FSC231	PIM091	-0.017129	BRCA	Powell et al.	FSC231
FSC231	PIM262	0.015913999999999998	BRCA	Powell et al.	FSC231
FSC231	PIM068	-0.11089	BRCA	Powell et al.	FSC231
FSC231	PIM163	-0.04009	BRCA	Powell et al.	FSC231
FSC231	PIM010	0.025722000000000002	BRCA	Powell et al.	FSC231
FSC231	PIM025	-0.028383	BRCA	Powell et al.	FSC231
FSC231	PIM164	-0.014555000000000002	BRCA	Powell et al.	FSC231
TIVANTINIB	PIM242	0.09859	BRCA	Powell et al.	TIVANTINIB
TIVANTINIB	PIM014	0.30712	BRCA	Powell et al.	TIVANTINIB
TIVANTINIB	PIM137	0.19867	BRCA	Powell et al.	TIVANTINIB
TIVANTINIB	PIM254	0.07156900000000001	BRCA	Powell et al.	TIVANTINIB
TIVANTINIB	PIM040	0.13441	BRCA	Powell et al.	TIVANTINIB
TIVANTINIB	PIM053	0.029557	BRCA	Powell et al.	TIVANTINIB
TIVANTINIB	PIM091	0.0043982	BRCA	Powell et al.	TIVANTINIB
TIVANTINIB	PIM262	0.17712	BRCA	Powell et al.	TIVANTINIB
TIVANTINIB	PIM068	0.08354099999999999	BRCA	Powell et al.	TIVANTINIB
TIVANTINIB	PIM163	0.17475	BRCA	Powell et al.	TIVANTINIB
TIVANTINIB	PIM010	0.18466	BRCA	Powell et al.	TIVANTINIB
TIVANTINIB	PIM025	0.15825999999999998	BRCA	Powell et al.	TIVANTINIB
TIVANTINIB	PIM164	0.16154000000000002	BRCA	Powell et al.	TIVANTINIB
WAY-362450	PIM242	-0.071635	BRCA	Powell et al.	WAY-362450
WAY-362450	PIM014	0.019586000000000003	BRCA	Powell et al.	WAY-362450
WAY-362450	PIM137	0.0087457	BRCA	Powell et al.	WAY-362450
WAY-362450	PIM254	-0.053876	BRCA	Powell et al.	WAY-362450
WAY-362450	PIM040	0.032995	BRCA	Powell et al.	WAY-362450
WAY-362450	PIM053	-0.091512	BRCA	Powell et al.	WAY-362450
WAY-362450	PIM091	-0.051064	BRCA	Powell et al.	WAY-362450
WAY-362450	PIM262	0.14167000000000002	BRCA	Powell et al.	WAY-362450
WAY-362450	PIM068	-0.021126	BRCA	Powell et al.	WAY-362450
WAY-362450	PIM163	-0.026794	BRCA	Powell et al.	WAY-362450
WAY-362450	PIM010	0.010772	BRCA	Powell et al.	WAY-362450
WAY-362450	PIM025	0.0424	BRCA	Powell et al.	WAY-362450
WAY-362450	PIM164	0.0014990000000000001	BRCA	Powell et al.	WAY-362450
ML006	PIM242	-0.09212999999999999	BRCA	Powell et al.	ML006
ML006	PIM014	0.026992000000000002	BRCA	Powell et al.	ML006
ML006	PIM137	0.079571	BRCA	Powell et al.	ML006
ML006	PIM254	0.024949000000000002	BRCA	Powell et al.	ML006
ML006	PIM040	0.068701	BRCA	Powell et al.	ML006
ML006	PIM053	0.017472	BRCA	Powell et al.	ML006
ML006	PIM091	0.010851000000000001	BRCA	Powell et al.	ML006
ML006	PIM262	0.017793	BRCA	Powell et al.	ML006
ML006	PIM068	-0.022644	BRCA	Powell et al.	ML006
ML006	PIM163	0.061665	BRCA	Powell et al.	ML006
ML006	PIM010	0.045106	BRCA	Powell et al.	ML006
ML006	PIM025	0.031018	BRCA	Powell et al.	ML006
ML006	PIM164	0.037051	BRCA	Powell et al.	ML006
PROCARBAZINE HCL	PIM242	-0.06817999999999999	BRCA	Powell et al.	PROCARBAZINE
PROCARBAZINE HCL	PIM014	0.028544	BRCA	Powell et al.	PROCARBAZINE
PROCARBAZINE HCL	PIM137	0.035873	BRCA	Powell et al.	PROCARBAZINE
PROCARBAZINE HCL	PIM254	-0.030236000000000002	BRCA	Powell et al.	PROCARBAZINE
PROCARBAZINE HCL	PIM040	-0.008352	BRCA	Powell et al.	PROCARBAZINE
PROCARBAZINE HCL	PIM053	-0.07142799999999999	BRCA	Powell et al.	PROCARBAZINE
PROCARBAZINE HCL	PIM091	-0.031799	BRCA	Powell et al.	PROCARBAZINE
PROCARBAZINE HCL	PIM262	-0.07773200000000001	BRCA	Powell et al.	PROCARBAZINE
PROCARBAZINE HCL	PIM068	-0.066415	BRCA	Powell et al.	PROCARBAZINE
PROCARBAZINE HCL	PIM163	-0.03653	BRCA	Powell et al.	PROCARBAZINE
PROCARBAZINE HCL	PIM010	0.01743	BRCA	Powell et al.	PROCARBAZINE
PROCARBAZINE HCL	PIM025	-0.005433299999999999	BRCA	Powell et al.	PROCARBAZINE
PROCARBAZINE HCL	PIM164	-0.016066	BRCA	Powell et al.	PROCARBAZINE
FINGOLIMOD (FTY720) HCL	PIM242	0.24916	BRCA	Powell et al.	FINGOLIMOD
FINGOLIMOD (FTY720) HCL	PIM014	0.32331	BRCA	Powell et al.	FINGOLIMOD
FINGOLIMOD (FTY720) HCL	PIM137	0.35719	BRCA	Powell et al.	FINGOLIMOD
FINGOLIMOD (FTY720) HCL	PIM254	0.25506999999999996	BRCA	Powell et al.	FINGOLIMOD
FINGOLIMOD (FTY720) HCL	PIM040	0.24729	BRCA	Powell et al.	FINGOLIMOD
FINGOLIMOD (FTY720) HCL	PIM053	0.2076	BRCA	Powell et al.	FINGOLIMOD
FINGOLIMOD (FTY720) HCL	PIM091	0.2595	BRCA	Powell et al.	FINGOLIMOD
FINGOLIMOD (FTY720) HCL	PIM262	0.47026999999999997	BRCA	Powell et al.	FINGOLIMOD
FINGOLIMOD (FTY720) HCL	PIM068	0.17337	BRCA	Powell et al.	FINGOLIMOD
FINGOLIMOD (FTY720) HCL	PIM163	0.28568000000000005	BRCA	Powell et al.	FINGOLIMOD
FINGOLIMOD (FTY720) HCL	PIM010	0.28703	BRCA	Powell et al.	FINGOLIMOD
FINGOLIMOD (FTY720) HCL	PIM025	0.26073	BRCA	Powell et al.	FINGOLIMOD
FINGOLIMOD (FTY720) HCL	PIM164	0.26202	BRCA	Powell et al.	FINGOLIMOD
CICLOPIROX	PIM242	0.08731699999999999	BRCA	Powell et al.	CICLOPIROX
CICLOPIROX	PIM014	0.33526	BRCA	Powell et al.	CICLOPIROX
CICLOPIROX	PIM137	0.15447	BRCA	Powell et al.	CICLOPIROX
CICLOPIROX	PIM254	0.13105	BRCA	Powell et al.	CICLOPIROX
CICLOPIROX	PIM040	0.13898	BRCA	Powell et al.	CICLOPIROX
CICLOPIROX	PIM053	0.2353	BRCA	Powell et al.	CICLOPIROX
CICLOPIROX	PIM091	0.23179	BRCA	Powell et al.	CICLOPIROX
CICLOPIROX	PIM262	0.19891	BRCA	Powell et al.	CICLOPIROX
CICLOPIROX	PIM068	0.192	BRCA	Powell et al.	CICLOPIROX
CICLOPIROX	PIM163	0.17611	BRCA	Powell et al.	CICLOPIROX
CICLOPIROX	PIM010	0.13417	BRCA	Powell et al.	CICLOPIROX
CICLOPIROX	PIM025	0.10005	BRCA	Powell et al.	CICLOPIROX
CICLOPIROX	PIM164	0.2938	BRCA	Powell et al.	CICLOPIROX
DNMDP	PIM242	-0.039639999999999995	BRCA	Powell et al.	DNMDP
DNMDP	PIM014	0.023911	BRCA	Powell et al.	DNMDP
DNMDP	PIM137	0.08923400000000001	BRCA	Powell et al.	DNMDP
DNMDP	PIM254	0.0090902	BRCA	Powell et al.	DNMDP
DNMDP	PIM040	0.017424000000000002	BRCA	Powell et al.	DNMDP
DNMDP	PIM053	-0.04285	BRCA	Powell et al.	DNMDP
DNMDP	PIM091	-0.024252000000000003	BRCA	Powell et al.	DNMDP
DNMDP	PIM262	0.033325	BRCA	Powell et al.	DNMDP
DNMDP	PIM068	-0.014065000000000001	BRCA	Powell et al.	DNMDP
DNMDP	PIM163	0.030976999999999998	BRCA	Powell et al.	DNMDP
DNMDP	PIM010	0.085728	BRCA	Powell et al.	DNMDP
DNMDP	PIM025	0.01369	BRCA	Powell et al.	DNMDP
DNMDP	PIM164	-0.031723	BRCA	Powell et al.	DNMDP
N9-ISOPROPYLOLOMOUCINE	PIM242	-0.088765	BRCA	Powell et al.	N9-ISOPROPYLOLOMOUCINE
N9-ISOPROPYLOLOMOUCINE	PIM014	0.027208	BRCA	Powell et al.	N9-ISOPROPYLOLOMOUCINE
N9-ISOPROPYLOLOMOUCINE	PIM137	0.09514	BRCA	Powell et al.	N9-ISOPROPYLOLOMOUCINE
N9-ISOPROPYLOLOMOUCINE	PIM254	-0.025938	BRCA	Powell et al.	N9-ISOPROPYLOLOMOUCINE
N9-ISOPROPYLOLOMOUCINE	PIM040	0.18256	BRCA	Powell et al.	N9-ISOPROPYLOLOMOUCINE
N9-ISOPROPYLOLOMOUCINE	PIM053	0.15442	BRCA	Powell et al.	N9-ISOPROPYLOLOMOUCINE
N9-ISOPROPYLOLOMOUCINE	PIM091	-0.039539	BRCA	Powell et al.	N9-ISOPROPYLOLOMOUCINE
N9-ISOPROPYLOLOMOUCINE	PIM262	-0.059114	BRCA	Powell et al.	N9-ISOPROPYLOLOMOUCINE
N9-ISOPROPYLOLOMOUCINE	PIM068	0.013231	BRCA	Powell et al.	N9-ISOPROPYLOLOMOUCINE
N9-ISOPROPYLOLOMOUCINE	PIM163	0.018801	BRCA	Powell et al.	N9-ISOPROPYLOLOMOUCINE
N9-ISOPROPYLOLOMOUCINE	PIM010	0.008040899999999998	BRCA	Powell et al.	N9-ISOPROPYLOLOMOUCINE
N9-ISOPROPYLOLOMOUCINE	PIM025	-0.0024962	BRCA	Powell et al.	N9-ISOPROPYLOLOMOUCINE
N9-ISOPROPYLOLOMOUCINE	PIM164	0.041750999999999996	BRCA	Powell et al.	N9-ISOPROPYLOLOMOUCINE
PITSTOP2	PIM242	-0.12080999999999999	BRCA	Powell et al.	PITSTOP2
PITSTOP2	PIM014	-0.015405	BRCA	Powell et al.	PITSTOP2
PITSTOP2	PIM137	0.035217	BRCA	Powell et al.	PITSTOP2
PITSTOP2	PIM254	-0.014473	BRCA	Powell et al.	PITSTOP2
PITSTOP2	PIM040	0.033783999999999995	BRCA	Powell et al.	PITSTOP2
PITSTOP2	PIM053	-0.062161	BRCA	Powell et al.	PITSTOP2
PITSTOP2	PIM091	-0.07754	BRCA	Powell et al.	PITSTOP2
PITSTOP2	PIM262	-0.10807	BRCA	Powell et al.	PITSTOP2
PITSTOP2	PIM068	-0.09903300000000001	BRCA	Powell et al.	PITSTOP2
PITSTOP2	PIM163	-0.011594	BRCA	Powell et al.	PITSTOP2
PITSTOP2	PIM010	-0.0026895	BRCA	Powell et al.	PITSTOP2
PITSTOP2	PIM025	-0.030159	BRCA	Powell et al.	PITSTOP2
PITSTOP2	PIM164	-0.021949	BRCA	Powell et al.	PITSTOP2
NECROSTATIN-1	PIM242	0.011141	BRCA	Powell et al.	NECROSTATIN-1
NECROSTATIN-1	PIM014	0.059168	BRCA	Powell et al.	NECROSTATIN-1
NECROSTATIN-1	PIM137	0.08126699999999999	BRCA	Powell et al.	NECROSTATIN-1
NECROSTATIN-1	PIM254	0.052818	BRCA	Powell et al.	NECROSTATIN-1
NECROSTATIN-1	PIM040	0.073325	BRCA	Powell et al.	NECROSTATIN-1
NECROSTATIN-1	PIM053	0.040165	BRCA	Powell et al.	NECROSTATIN-1
NECROSTATIN-1	PIM091	0.040496	BRCA	Powell et al.	NECROSTATIN-1
NECROSTATIN-1	PIM262	0.076513	BRCA	Powell et al.	NECROSTATIN-1
NECROSTATIN-1	PIM068	0.009977	BRCA	Powell et al.	NECROSTATIN-1
NECROSTATIN-1	PIM163	0.14073	BRCA	Powell et al.	NECROSTATIN-1
NECROSTATIN-1	PIM010	0.039545	BRCA	Powell et al.	NECROSTATIN-1
NECROSTATIN-1	PIM025	0.015391	BRCA	Powell et al.	NECROSTATIN-1
NECROSTATIN-1	PIM164	0.054737	BRCA	Powell et al.	NECROSTATIN-1
TRETINOIN	PIM242	-0.025509999999999998	BRCA	Powell et al.	TRETINOIN
TRETINOIN	PIM014	0.017414	BRCA	Powell et al.	TRETINOIN
TRETINOIN	PIM137	0.023874	BRCA	Powell et al.	TRETINOIN
TRETINOIN	PIM254	0.037316	BRCA	Powell et al.	TRETINOIN
TRETINOIN	PIM040	0.050913	BRCA	Powell et al.	TRETINOIN
TRETINOIN	PIM053	0.0284	BRCA	Powell et al.	TRETINOIN
TRETINOIN	PIM091	0.00080769	BRCA	Powell et al.	TRETINOIN
TRETINOIN	PIM262	-0.011476	BRCA	Powell et al.	TRETINOIN
TRETINOIN	PIM068	-0.00085385	BRCA	Powell et al.	TRETINOIN
TRETINOIN	PIM163	0.058648	BRCA	Powell et al.	TRETINOIN
TRETINOIN	PIM010	0.0039368	BRCA	Powell et al.	TRETINOIN
TRETINOIN	PIM025	0.0028168000000000004	BRCA	Powell et al.	TRETINOIN
TRETINOIN	PIM164	0.040154	BRCA	Powell et al.	TRETINOIN
ISOEVODIAMINE	PIM242	0.017304	BRCA	Powell et al.	ISOEVODIAMINE
ISOEVODIAMINE	PIM014	0.06982200000000001	BRCA	Powell et al.	ISOEVODIAMINE
ISOEVODIAMINE	PIM137	0.072094	BRCA	Powell et al.	ISOEVODIAMINE
ISOEVODIAMINE	PIM254	0.065402	BRCA	Powell et al.	ISOEVODIAMINE
ISOEVODIAMINE	PIM040	0.079706	BRCA	Powell et al.	ISOEVODIAMINE
ISOEVODIAMINE	PIM053	0.063497	BRCA	Powell et al.	ISOEVODIAMINE
ISOEVODIAMINE	PIM091	-0.031365	BRCA	Powell et al.	ISOEVODIAMINE
ISOEVODIAMINE	PIM262	0.13574	BRCA	Powell et al.	ISOEVODIAMINE
ISOEVODIAMINE	PIM068	-0.094973	BRCA	Powell et al.	ISOEVODIAMINE
ISOEVODIAMINE	PIM163	0.034413	BRCA	Powell et al.	ISOEVODIAMINE
ISOEVODIAMINE	PIM010	0.022205000000000003	BRCA	Powell et al.	ISOEVODIAMINE
ISOEVODIAMINE	PIM025	0.037545999999999996	BRCA	Powell et al.	ISOEVODIAMINE
ISOEVODIAMINE	PIM164	0.059917	BRCA	Powell et al.	ISOEVODIAMINE
ITRACONAZOLE	PIM242	-0.05754600000000001	BRCA	Powell et al.	ITRACONAZOLE
ITRACONAZOLE	PIM014	0.17318	BRCA	Powell et al.	ITRACONAZOLE
ITRACONAZOLE	PIM137	0.11946	BRCA	Powell et al.	ITRACONAZOLE
ITRACONAZOLE	PIM254	0.010542000000000001	BRCA	Powell et al.	ITRACONAZOLE
ITRACONAZOLE	PIM040	0.048039	BRCA	Powell et al.	ITRACONAZOLE
ITRACONAZOLE	PIM053	0.015941	BRCA	Powell et al.	ITRACONAZOLE
ITRACONAZOLE	PIM091	0.0018658000000000001	BRCA	Powell et al.	ITRACONAZOLE
ITRACONAZOLE	PIM262	0.48486999999999997	BRCA	Powell et al.	ITRACONAZOLE
ITRACONAZOLE	PIM068	-0.01584	BRCA	Powell et al.	ITRACONAZOLE
ITRACONAZOLE	PIM163	0.0081828	BRCA	Powell et al.	ITRACONAZOLE
ITRACONAZOLE	PIM010	0.0026384	BRCA	Powell et al.	ITRACONAZOLE
ITRACONAZOLE	PIM025	0.0062472000000000005	BRCA	Powell et al.	ITRACONAZOLE
ITRACONAZOLE	PIM164	0.035045	BRCA	Powell et al.	ITRACONAZOLE
PHLORETIN	PIM242	0.014731000000000001	BRCA	Powell et al.	PHLORETIN
PHLORETIN	PIM014	0.019413999999999997	BRCA	Powell et al.	PHLORETIN
PHLORETIN	PIM137	-0.016000999999999998	BRCA	Powell et al.	PHLORETIN
PHLORETIN	PIM254	0.010748	BRCA	Powell et al.	PHLORETIN
PHLORETIN	PIM040	-0.0092166	BRCA	Powell et al.	PHLORETIN
PHLORETIN	PIM053	-0.08723600000000001	BRCA	Powell et al.	PHLORETIN
PHLORETIN	PIM091	0.0042753999999999995	BRCA	Powell et al.	PHLORETIN
